time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.109054841779,0.00898331949477,12.1203552514,0.0450222819046,0.0491117471987,0.0,-0.295304719006,0.13490197229,2.8504311758,0.0731341929768,0.0336103479294,0.0,436.40476770447333,435.9975421020864,436.1595688063074,436.8022606436732
1.3800000000000008,-0.127913181575,0.0181312614098,12.2966996234,0.049393140177,0.0508377209704,0.0,-0.333500281563,0.170504010638,3.0272196234,0.072268603501,0.0166954310105,0.0,468.99508808258173,467.67965414879535,469.1249404260817,469.061532639834
1.4400000000000008,-0.149064506567,0.0294813137077,12.482965256,0.0537523304508,0.0520153095917,0.0,-0.371644617776,0.208287139557,3.18117716378,0.0734110106105,0.0249239118273,0.0,463.22382703371846,463.87039526054014,462.1669314592785,462.26082879635555
1.5000000000000009,-0.172437989565,0.0430973091196,12.6766469968,0.0587624945987,0.0530853727558,0.0,-0.407595479546,0.246044322347,3.27457122607,0.0984506890783,-0.00270519589431,0.0,446.10006988353337,443.8381625628489,444.3793764063917,446.43270273996916
1.560000000000001,-0.198132705827,0.059253074707,12.8787072695,0.064928449433,0.0530050449843,0.0,-0.448854601613,0.29314055184,3.46017034839,0.110233082851,0.00126300672695,0.0,474.03784826358816,474.34271606243055,473.1965121437429,474.1110623260705
1.620000000000001,-0.226182024145,0.0782301395542,13.0896199494,0.0717680415928,0.053356675508,0.0,-0.486130661769,0.340100733059,3.56985000432,0.120609779875,0.0137553972811,0.0,452.04249235034126,453.04800033581716,451.44882358743143,452.29663819033533
1.680000000000001,-0.256447705238,0.100128342464,13.3065271385,0.0792949524128,0.0542101849691,0.0,-0.522797015371,0.390559438111,3.66002375055,0.133691072849,0.0151484754947,0.0,446.96839807549225,447.08180942050944,446.4201308989863,447.50040888716075
1.740000000000001,-0.289051736481,0.125388642837,13.5310290798,0.0879697814559,0.054826289571,0.0,-0.564065201478,0.452339397096,3.82273405328,0.160395611637,-0.0019194965612,0.0,470.80102987321857,469.47842511601095,468.7539875069969,470.8424790215754
1.8000000000000012,-0.323958082895,0.154255798102,13.7619298707,0.0975433758499,0.0546064666333,0.0,-0.599457745943,0.510789646828,3.87367656718,0.157836178863,-0.00740293653567,0.0,437.32257693637797,436.86563206295904,436.39690205954065,436.20789090308165
1.8600000000000012,-0.361040228713,0.186915574685,13.996899934,0.107023956658,0.0542774242967,0.0,-0.636562838807,0.578780821667,3.95824118849,0.158353994224,-0.0018985657136,0.0,447.7127766978771,448.16052445644226,448.03207986452287,448.097630715953
1.9200000000000013,-0.400341058414,0.223839476805,14.2368612187,0.116705925688,0.0544249880945,0.0,-0.673455223352,0.652931228066,4.04003506551,0.166789870653,0.00999673619887,0.0,447.6562332136114,448.6231742452835,447.56712536400676,448.27770318590854
1.9800000000000013,-0.441709649731,0.265077322461,14.4789274648,0.126361086205,0.0555558435301,0.0,-0.705580932909,0.722504504676,4.02872973446,0.145376080155,0.032375067597,0.0,417.8954712916697,419.84177654778665,419.48316200315554,417.64535039869537
2.0400000000000014,-0.485130985931,0.310881724461,14.7220795446,0.135145304513,0.0573099345543,0.0,-0.741965544011,0.805099717529,4.07599896128,0.148381074083,0.0220707230396,0.0,439.4974828940493,438.64278545240484,437.32355004246466,437.5942335994617
2.1000000000000014,-0.531031674496,0.362432350508,14.9725733736,0.143888232608,0.0587649083271,0.0,-0.788180372542,0.914165761386,4.27284980097,0.139773750731,0.0282849568928,0.0,484.2733109368988,484.7405726304229,485.40328621238996,484.7747593049629
2.1600000000000015,-0.57946751334,0.420054805968,15.2302395768,0.152352982765,0.0608327641044,0.0,-0.82651913679,1.00732863773,4.31566110979,0.143567143982,0.044601919062,0.0,438.76471786509586,440.117921526324,439.5466564240343,439.87968323420876
2.2200000000000015,-0.630167374673,0.483226664531,15.4891595834,0.161132218394,0.063384495957,0.0,-0.863707491829,1.09913589126,4.31479607725,0.151320294866,0.0380233702036,0.0,426.72778480962637,426.1668504245834,425.3846181474497,426.0691149687457
2.2800000000000016,-0.683228878639,0.552275517472,15.7493064612,0.170065257147,0.0659650773521,0.0,-0.905230312868,1.20328012531,4.35635863161,0.143509348523,0.0514724495636,0.0,440.06092040551255,441.1739241367568,440.6533009281738,440.0280710497016
2.3400000000000016,-0.7389980664,0.628153139933,16.0143090146,0.179090884968,0.0698769356606,0.0,-0.954090144881,1.32678399409,4.47628544164,0.161538936254,0.0838839131999,0.0,464.8932628892131,467.4288898253971,465.05851483723495,466.4886083817568
2.4000000000000017,-0.797662577783,0.711308499576,16.2846878565,0.189277624878,0.0745678852778,0.0,-1.00184906948,1.44593197686,4.53576209453,0.182557770488,0.0632344879128,0.0,449.6790290302377,448.0076519715681,447.8932043458992,449.6264846930742
2.4600000000000017,-0.859225353035,0.801668097954,16.5578539533,0.19987238574,0.0783798878334,0.0,-1.05058525591,1.56697702874,4.5692735803,0.160641168209,0.0641242735642,0.0,441.4122213457669,441.48861990367766,442.9332791145065,441.15679192826843
2.520000000000002,-0.924094164152,0.900254023465,16.8367772474,0.209141909076,0.0816301565295,0.0,-1.11207744056,1.72007333569,4.7270873423,0.137905392124,0.00839537447165,0.0,483.64372398342647,479.4288017529267,482.10656839751596,480.4056570287952
2.580000000000002,-0.992440224355,1.00752569461,17.1218625204,0.217647811638,0.0820683030723,0.0,-1.16615148792,1.85633693488,4.77521119351,0.148534574082,0.00502166171397,0.0,450.5627009648488,450.2897121452121,448.6030513028661,449.4838288939115
2.640000000000002,-1.06403810777,1.12312436412,17.4097624049,0.226561806029,0.0823369436843,0.0,-1.22045363788,1.99767699854,4.82088374259,0.148630416413,0.00336579793925,0.0,449.4796469035675,449.34532960211766,450.8654349907391,450.8935522241088
2.700000000000002,-1.13908093857,1.24785811166,17.7024771258,0.235629050072,0.0821630233129,0.0,-1.28093424351,2.16085255922,4.9353375889,0.155681217079,-0.0199641435617,0.0,473.70537086670305,471.90774746112976,472.6471516099763,473.21025981480483
2.760000000000002,-1.217591646,1.38212576296,18.0001833598,0.244728578853,0.080733600878,0.0,-1.33594243018,2.3154701207,4.98755162142,0.142084851777,-0.0329462453064,0.0,456.4292123602499,455.39171611431516,455.497740730564,454.4299119198246
2.820000000000002,-1.29951158833,1.52624729812,18.3026203127,0.252817400762,0.0787444564146,0.0,-1.39447255511,2.48922090794,5.0927579952,0.113467431252,-0.0335678711287,0.0,473.6356725058409,473.58749984012553,474.15469393551473,471.96579744884707
